user_id,signup_date,activated,paid
2406,2024-01-28,False,False
2407,2024-01-29,True,False
2408,2024-02-21,True,False
2409,2024-01-18,True,False
2410,2024-01-22,False,False
2411,2024-02-04,True,False
2412,2024-01-04,True,True
2413,2024-02-16,True,False
2414,2024-01-12,True,False
2415,2024-01-15,False,False
2416,2024-01-09,True,False
2417,2024-02-23,True,False
2418,2024-01-07,True,True
2419,2024-02-21,True,False
2420,2024-02-26,False,False
2421,2024-02-07,True,False
2422,2024-01-25,False,False
2423,2024-03-01,True,False
2424,2024-02-20,True,False
2425,2024-01-04,True,False
2426,2024-01-02,True,False
2427,2024-01-11,False,False
2428,2024-02-29,False,False
2429,2024-01-06,False,False
2430,2024-02-05,False,False
2431,2024-01-29,True,True
2432,2024-02-24,True,False
2433,2024-02-21,True,False
2434,2024-02-14,True,False
2435,2024-01-06,True,True
2436,2024-01-29,True,True
2437,2024-02-21,False,False
2438,2024-01-04,True,False
2439,2024-02-22,True,False
2440,2024-02-17,True,False
2441,2024-01-29,True,False
2442,2024-01-21,True,False
2443,2024-01-30,True,False
2444,2024-02-09,True,False
2445,2024-02-15,False,False
2446,2024-01-29,True,False
2447,2024-02-20,True,False
2448,2024-02-01,True,False
2449,2024-01-28,False,False
2450,2024-01-14,True,False
2451,2024-02-19,True,False
2452,2024-01-17,True,False
2453,2024-02-10,True,False
2454,2024-01-17,True,False
2455,2024-01-07,True,True
2456,2024-02-27,True,False
2457,2024-02-19,True,False
2458,2024-01-07,False,False
2459,2024-02-28,True,False
2460,2024-01-03,True,False
2461,2024-01-07,False,False
2462,2024-01-21,True,False
2463,2024-02-18,True,False
2464,2024-01-07,True,True
2465,2024-02-01,True,False
2466,2024-02-04,False,False
2467,2024-02-06,True,False
2468,2024-01-06,True,False
2469,2024-01-18,True,False
2470,2024-02-21,True,True
2471,2024-01-26,False,False
2472,2024-01-21,True,False
2473,2024-01-13,True,False
2474,2024-02-06,True,False
2475,2024-01-06,True,False
2476,2024-01-06,True,False
2477,2024-02-07,True,False
2478,2024-02-02,True,False
2479,2024-02-05,False,False
2480,2024-01-22,True,False
2481,2024-01-14,True,False
2482,2024-01-14,True,False
2483,2024-01-04,True,False
2484,2024-01-13,False,False
2485,2024-02-02,True,True
2486,2024-01-09,True,False
2487,2024-02-01,True,False
2488,2024-01-13,False,False
2489,2024-02-16,True,False
2490,2024-01-25,True,False
2491,2024-01-22,True,False
2492,2024-03-01,True,False
2493,2024-01-04,True,False
2494,2024-02-27,True,False
2495,2024-01-31,False,False
2496,2024-01-09,True,False
2497,2024-01-12,True,False
2498,2024-01-14,True,False
2499,2024-01-07,True,False
2500,2024-01-27,True,False
2501,2024-01-14,True,False
2502,2024-02-28,True,False
2503,2024-02-13,True,False
2504,2024-01-03,True,True
2505,2024-01-28,True,True
2506,2024-02-10,True,False
2507,2024-02-29,True,False
2508,2024-02-25,False,False
2509,2024-02-27,True,False
2510,2024-02-25,True,False
2511,2024-01-20,True,False
2512,2024-02-29,True,True
2513,2024-01-17,True,False
2514,2024-02-07,True,False
2515,2024-02-01,True,True
2516,2024-01-31,False,False
2517,2024-02-23,True,False
2518,2024-01-08,True,False
2519,2024-01-15,True,False
2520,2024-02-19,True,False
2521,2024-01-06,True,False
2522,2024-02-17,True,False
2523,2024-01-18,True,False
2524,2024-02-02,True,False
2525,2024-01-23,True,False
2526,2024-01-13,False,False
2527,2024-01-15,False,False
2528,2024-01-22,True,True
2529,2024-02-19,True,True
2530,2024-01-16,True,True
2531,2024-02-20,True,True
2532,2024-01-02,False,False
2533,2024-02-29,True,False
2534,2024-01-17,False,False
2535,2024-02-11,True,False
2536,2024-02-08,True,False
2537,2024-02-23,True,False
2538,2024-03-01,False,False
2539,2024-02-21,True,False
2540,2024-02-19,True,False
2541,2024-02-05,False,False
2542,2024-02-03,True,False
2543,2024-01-22,False,False
2544,2024-02-23,True,False
2545,2024-02-15,True,False
2546,2024-02-09,True,False
2547,2024-02-16,True,True
2548,2024-01-23,True,False
2549,2024-01-09,True,False
2550,2024-01-24,True,False
2551,2024-01-10,True,False
2552,2024-01-24,True,False
2553,2024-02-21,True,False
2554,2024-02-12,True,False
2555,2024-01-08,True,False
2556,2024-01-15,True,False
2557,2024-02-23,True,False
2558,2024-02-06,True,False
2559,2024-02-14,True,False
2560,2024-02-29,True,False
2561,2024-02-10,True,False
2562,2024-02-08,True,True
2563,2024-01-26,True,False
2564,2024-01-06,True,False
2565,2024-01-26,True,False
2566,2024-02-16,True,False
2567,2024-02-17,True,False
2568,2024-01-30,True,False
2569,2024-02-25,True,False
2570,2024-02-27,False,False
2571,2024-01-20,True,False
2572,2024-01-22,True,False
2573,2024-01-04,True,False
2574,2024-01-06,False,False
2575,2024-01-04,False,False
2576,2024-02-01,True,False
2577,2024-01-23,True,True
2578,2024-02-23,True,False
2579,2024-02-09,True,False
2580,2024-02-08,True,False
2581,2024-02-22,True,False
2582,2024-01-28,True,False
2583,2024-02-14,True,False
2584,2024-01-11,True,False
2585,2024-02-05,False,False
2586,2024-02-20,False,False
2587,2024-02-02,True,False
2588,2024-02-14,True,False
2589,2024-02-25,False,False
2590,2024-02-10,True,False
2591,2024-01-16,True,False
2592,2024-02-11,True,False
2593,2024-01-19,True,False
2594,2024-01-01,True,False
2595,2024-01-10,True,False
2596,2024-02-07,True,False
2597,2024-02-24,True,False
2598,2024-02-08,True,False
2599,2024-01-29,False,False
2600,2024-02-15,True,False
2601,2024-02-18,True,False
2602,2024-01-21,True,False
2603,2024-01-12,True,False
2604,2024-01-08,True,False
2605,2024-01-25,True,False
2606,2024-02-11,True,False
2607,2024-01-18,True,False
2608,2024-01-26,True,False
2609,2024-02-06,True,False
2610,2024-02-23,True,False
2611,2024-02-22,True,False
2612,2024-02-02,True,False
2613,2024-02-18,True,False
2614,2024-01-12,True,False
2615,2024-01-23,True,False
2616,2024-01-24,True,False
2617,2024-02-10,True,False
2618,2024-02-03,False,False
2619,2024-01-25,True,False
2620,2024-02-19,True,False
2621,2024-01-16,True,False
2622,2024-02-19,True,False
2623,2024-02-06,False,False
2624,2024-01-17,True,False
2625,2024-01-16,True,False
2626,2024-02-20,True,False
2627,2024-02-06,True,False
2628,2024-01-29,True,False
2629,2024-02-01,False,False
2630,2024-02-16,True,False
2631,2024-02-22,True,False
2632,2024-01-21,True,False
2633,2024-02-22,True,False
2634,2024-01-07,False,False
2635,2024-02-12,False,False
2636,2024-01-07,True,False
2637,2024-01-29,True,True
2638,2024-02-21,True,False
2639,2024-01-06,True,True
2640,2024-01-12,True,False
2641,2024-01-08,True,True
2642,2024-02-05,True,False
2643,2024-01-08,True,False
2644,2024-02-03,True,True
2645,2024-01-05,True,False
2646,2024-02-20,True,False
2647,2024-02-08,True,False
2648,2024-02-21,False,False
2649,2024-02-23,True,False
2650,2024-01-17,False,False
2651,2024-01-26,True,False
2652,2024-02-21,False,False
2653,2024-02-08,True,False
2654,2024-01-12,True,False
2655,2024-01-07,True,False
2656,2024-02-10,False,False
2657,2024-01-15,True,True
2658,2024-01-30,False,False
2659,2024-02-17,True,False
2660,2024-01-14,False,False
2661,2024-01-25,True,False
2662,2024-02-04,True,False
2663,2024-02-21,False,False
2664,2024-02-29,False,False
2665,2024-01-13,True,False
2666,2024-01-15,True,False
2667,2024-02-20,True,False
2668,2024-01-25,True,False
2669,2024-01-28,False,False
2670,2024-02-02,False,False
2671,2024-02-15,True,True
2672,2024-01-27,False,False
2673,2024-01-08,True,False
2674,2024-02-06,True,False
2675,2024-02-09,True,False
2676,2024-01-24,True,True
2677,2024-01-27,True,False
2678,2024-02-18,False,False
2679,2024-03-01,True,False
2680,2024-02-07,True,False
2681,2024-02-28,True,False
2682,2024-01-11,True,False
2683,2024-02-16,True,False
2684,2024-02-19,False,False
2685,2024-02-19,True,False
2686,2024-02-04,True,False
2687,2024-02-10,False,False
2688,2024-01-29,True,False
2689,2024-02-07,True,False
2690,2024-01-18,True,False
2691,2024-02-17,False,False
2692,2024-02-26,True,False
2693,2024-01-16,True,False
2694,2024-03-01,True,False
2695,2024-01-24,True,False
2696,2024-02-14,True,True
2697,2024-01-06,False,False
2698,2024-01-23,True,True
2699,2024-02-07,False,False
2700,2024-01-08,False,False
2701,2024-01-30,False,False
2702,2024-02-14,True,False
2703,2024-01-13,True,False
2704,2024-01-29,True,True
2705,2024-01-22,True,False
2706,2024-02-23,True,False
2707,2024-01-12,True,False
2708,2024-01-19,False,False
2709,2024-01-31,True,False
2710,2024-02-05,True,False
2711,2024-01-04,False,False
2712,2024-02-02,True,False
2713,2024-02-07,True,False
2714,2024-01-23,True,False
2715,2024-01-02,True,False
2716,2024-02-05,True,False
2717,2024-01-02,True,False
2718,2024-02-24,True,False
2719,2024-02-20,True,True
2720,2024-03-01,True,True
2721,2024-03-01,True,False
2722,2024-02-08,True,False
2723,2024-02-03,True,False
2724,2024-01-22,True,False
2725,2024-02-19,True,False
2726,2024-01-26,True,False
2727,2024-01-21,True,False
2728,2024-02-10,True,False
2729,2024-01-13,True,False
2730,2024-02-03,True,False
2731,2024-01-29,False,False
2732,2024-01-01,True,False
2733,2024-01-31,True,False
2734,2024-01-21,True,False
2735,2024-01-28,True,False
2736,2024-01-18,True,False
2737,2024-01-20,True,False
2738,2024-02-14,True,False
2739,2024-02-03,True,False
2740,2024-02-29,True,False
2741,2024-01-23,False,False
2742,2024-02-12,False,False
2743,2024-02-12,True,False
2744,2024-02-06,True,False
2745,2024-02-12,True,False
2746,2024-02-13,True,False
2747,2024-01-03,True,False
2748,2024-01-07,True,True
2749,2024-01-12,True,False
2750,2024-02-10,True,True
2751,2024-02-23,True,False
2752,2024-01-03,True,False
2753,2024-01-28,True,False
2754,2024-01-09,False,False
2755,2024-02-11,True,False
2756,2024-02-03,True,False
2757,2024-01-03,True,False
2758,2024-01-20,False,False
2759,2024-02-12,True,False
2760,2024-01-29,True,False
2761,2024-01-29,True,False
2762,2024-01-07,True,False
2763,2024-02-20,True,False
2764,2024-01-13,True,False
2765,2024-01-05,True,False
2766,2024-02-16,True,False
2767,2024-01-07,True,False
2768,2024-01-31,True,False
2769,2024-01-11,True,False
2770,2024-02-16,False,False
2771,2024-02-02,True,False
2772,2024-01-25,True,False
2773,2024-01-06,True,False
2774,2024-01-27,True,False
2775,2024-01-01,False,False
2776,2024-01-09,True,False
2777,2024-01-15,True,False
2778,2024-01-15,False,False
2779,2024-01-22,True,False
2780,2024-02-21,True,True
2781,2024-02-29,True,False
2782,2024-01-15,True,False
2783,2024-01-03,False,False
2784,2024-02-04,True,False
2785,2024-01-26,True,False
2786,2024-02-22,True,False
2787,2024-02-20,True,False
2788,2024-02-19,True,False
2789,2024-02-04,True,False
2790,2024-02-22,False,False
2791,2024-01-08,True,False
2792,2024-01-25,True,False
2793,2024-01-13,True,False
2794,2024-01-30,True,False
2795,2024-02-02,True,False
2796,2024-01-23,True,False
2797,2024-02-11,True,False
2798,2024-01-17,True,False
2799,2024-01-30,True,False
2800,2024-01-10,True,False
2801,2024-02-18,True,False
2802,2024-02-03,True,False
2803,2024-01-21,False,False
2804,2024-02-09,True,False
2805,2024-01-04,True,False
2806,2024-02-17,True,True
2807,2024-02-16,True,False
2808,2024-01-15,True,False
2809,2024-02-11,True,False
2810,2024-01-11,True,False
2811,2024-02-07,True,False
2812,2024-02-06,True,False
2813,2024-01-26,False,False
2814,2024-02-29,True,False
2815,2024-01-10,True,False
2816,2024-01-31,True,False
2817,2024-02-12,True,False
2818,2024-01-21,False,False
2819,2024-01-04,True,False
2820,2024-02-16,True,False
2821,2024-01-27,True,False
2822,2024-01-01,True,False
2823,2024-01-28,True,False
2824,2024-01-07,True,False
2825,2024-02-20,True,False
2826,2024-02-07,True,False
2827,2024-01-25,True,False
2828,2024-02-07,True,False
2829,2024-02-25,True,False
2830,2024-02-13,True,False
2831,2024-02-22,True,False
2832,2024-01-10,True,False
2833,2024-02-01,True,False
2834,2024-01-29,True,False
2835,2024-02-26,True,False
2836,2024-02-09,True,False
2837,2024-02-18,True,False
2838,2024-02-02,False,False
2839,2024-01-13,True,False
2840,2024-02-21,True,False
2841,2024-02-23,True,False
2842,2024-02-15,False,False
2843,2024-01-03,True,True
2844,2024-01-25,True,False
2845,2024-01-31,True,False
2846,2024-02-07,False,False
2847,2024-02-02,True,False
2848,2024-02-27,True,False
2849,2024-01-22,True,False
2850,2024-02-24,False,False
2851,2024-01-16,True,False
2852,2024-01-07,True,False
2853,2024-01-06,True,False
2854,2024-01-30,True,False
2855,2024-01-03,True,False
2856,2024-01-18,True,False
2857,2024-01-07,False,False
2858,2024-02-15,True,True
2859,2024-01-12,True,False
2860,2024-02-25,False,False
2861,2024-01-03,False,False
2862,2024-02-17,True,False
2863,2024-01-09,True,False
2864,2024-02-21,True,False
2865,2024-02-03,True,False
2866,2024-01-10,True,False
2867,2024-01-13,True,False
2868,2024-02-11,False,False
2869,2024-01-29,True,False
2870,2024-02-07,True,False
2871,2024-01-28,True,False
2872,2024-01-28,False,False
2873,2024-02-05,True,False
2874,2024-02-25,False,False
2875,2024-01-04,True,False
2876,2024-01-12,True,False
2877,2024-01-23,True,False
2878,2024-01-01,True,False
2879,2024-01-23,False,False
2880,2024-01-30,True,True
2881,2024-01-31,True,False
2882,2024-02-21,True,False
2883,2024-01-12,True,False
2884,2024-01-19,True,False
2885,2024-01-29,True,False
2886,2024-03-01,True,False
2887,2024-02-29,True,True
2888,2024-01-17,True,False
2889,2024-02-19,True,False
2890,2024-02-12,True,False
2891,2024-02-16,True,False
2892,2024-02-29,True,False
2893,2024-02-22,False,False
2894,2024-02-26,False,False
2895,2024-02-20,False,False
2896,2024-01-24,False,False
2897,2024-02-28,False,False
2898,2024-02-11,True,False
2899,2024-02-25,True,False
2900,2024-01-15,True,True
2901,2024-02-07,False,False
2902,2024-02-03,True,False
2903,2024-02-29,False,False
2904,2024-01-31,True,False
2905,2024-01-04,True,False
2906,2024-02-11,True,False
2907,2024-01-26,True,False
2908,2024-02-16,True,False
2909,2024-01-14,False,False
2910,2024-02-03,True,False
2911,2024-02-29,True,True
2912,2024-01-09,False,False
2913,2024-02-06,True,False
2914,2024-01-22,True,False
2915,2024-01-08,True,False
2916,2024-01-31,True,False
2917,2024-02-21,False,False
2918,2024-01-12,False,False
2919,2024-01-28,False,False
2920,2024-01-21,False,False
2921,2024-01-22,True,False
2922,2024-02-29,True,False
2923,2024-01-03,False,False
2924,2024-02-04,True,False
2925,2024-01-18,True,True
2926,2024-01-04,True,False
2927,2024-02-25,True,False
2928,2024-02-09,True,False
2929,2024-01-15,True,False
2930,2024-02-01,True,False
2931,2024-01-16,True,False
2932,2024-02-12,True,False
2933,2024-02-25,True,True
2934,2024-01-12,True,True
2935,2024-02-01,True,False
2936,2024-01-22,True,False
2937,2024-02-19,True,False
2938,2024-01-03,False,False
2939,2024-01-04,True,False
2940,2024-01-19,False,False
2941,2024-02-16,True,False
2942,2024-01-31,True,False
2943,2024-02-09,True,True
2944,2024-02-14,True,False
2945,2024-01-27,False,False
2946,2024-01-23,True,False
2947,2024-02-18,True,False
2948,2024-01-26,True,False
2949,2024-02-23,True,False
2950,2024-01-23,True,False
2951,2024-01-30,False,False
2952,2024-01-17,True,False
2953,2024-01-16,True,False
2954,2024-01-05,True,False
2955,2024-02-23,True,False
2956,2024-01-01,True,False
2957,2024-01-18,True,False
2958,2024-02-08,True,False
2959,2024-01-28,True,False
2960,2024-02-17,True,True
2961,2024-01-21,False,False
2962,2024-01-06,True,True
2963,2024-02-20,True,False
2964,2024-02-16,True,False
2965,2024-02-12,True,False
2966,2024-02-18,True,False
2967,2024-02-09,True,False
2968,2024-02-28,True,False
2969,2024-02-02,True,True
2970,2024-01-07,False,False
2971,2024-01-27,True,False
2972,2024-01-12,True,False
2973,2024-01-08,True,False
2974,2024-02-03,True,False
2975,2024-02-11,True,False
2976,2024-01-17,True,False
2977,2024-01-04,True,True
2978,2024-02-01,True,False
2979,2024-01-06,False,False
2980,2024-01-26,True,False
2981,2024-01-22,True,False
2982,2024-02-15,True,False
2983,2024-01-11,True,False
2984,2024-02-12,True,False
2985,2024-01-23,True,True
2986,2024-03-01,True,False
2987,2024-01-20,False,False
2988,2024-01-21,True,False
2989,2024-02-21,False,False
2990,2024-01-10,True,False
2991,2024-02-16,True,False
2992,2024-02-25,True,False
2993,2024-01-15,True,False
2994,2024-01-13,True,False
2995,2024-02-07,True,False
2996,2024-01-25,True,False
2997,2024-02-22,True,False
2998,2024-02-17,False,False
2999,2024-02-27,True,False
3000,2024-02-15,True,False
3001,2024-01-12,True,False
3002,2024-02-01,True,False
3003,2024-02-26,False,False
3004,2024-01-10,True,True
3005,2024-02-18,False,False
3006,2024-02-07,True,False
3007,2024-02-15,True,True
3008,2024-02-15,True,False
3009,2024-01-08,True,False
3010,2024-02-06,True,False
3011,2024-02-07,True,False
3012,2024-01-19,False,False
3013,2024-01-21,False,False
3014,2024-01-07,True,False
3015,2024-01-23,True,False
3016,2024-03-01,True,False
3017,2024-02-11,True,True
3018,2024-01-29,True,False
3019,2024-01-12,True,False
3020,2024-01-29,True,False
3021,2024-02-11,True,True
3022,2024-03-01,True,False
3023,2024-01-31,True,False
3024,2024-02-06,True,False
3025,2024-01-23,False,False
3026,2024-01-23,True,False
3027,2024-02-23,True,False
3028,2024-01-22,True,False
3029,2024-02-17,False,False
3030,2024-01-20,True,False
3031,2024-02-03,True,False
3032,2024-01-24,True,False
3033,2024-02-27,True,False
3034,2024-02-20,True,False
3035,2024-02-24,True,False
3036,2024-01-02,True,False
3037,2024-02-05,True,False
3038,2024-01-17,False,False
3039,2024-02-18,True,True
3040,2024-02-18,True,False
3041,2024-02-10,True,False
3042,2024-01-31,False,False
3043,2024-02-07,False,False
3044,2024-02-05,True,False
3045,2024-01-16,True,False
3046,2024-03-01,False,False
3047,2024-02-08,True,True
3048,2024-02-09,True,False
3049,2024-02-12,True,True
3050,2024-01-18,False,False
3051,2024-01-24,True,False
3052,2024-02-24,True,False
3053,2024-02-25,True,False
3054,2024-02-26,True,False
3055,2024-01-27,True,False
3056,2024-01-18,True,False
3057,2024-02-10,True,False
3058,2024-02-29,True,False
3059,2024-01-06,True,False
3060,2024-02-17,False,False
3061,2024-02-22,True,True
3062,2024-02-14,True,False
3063,2024-02-03,True,False
3064,2024-01-17,True,False
3065,2024-02-12,True,False
3066,2024-01-06,True,True
3067,2024-02-08,True,False
3068,2024-02-05,True,False
3069,2024-02-27,False,False
3070,2024-01-01,True,True
3071,2024-02-10,True,False
3072,2024-02-02,True,False
3073,2024-01-31,True,True
3074,2024-01-03,False,False
3075,2024-02-11,False,False
3076,2024-02-08,True,False
3077,2024-01-10,False,False
3078,2024-02-17,False,False
3079,2024-02-17,True,False
3080,2024-01-31,True,False
3081,2024-01-02,True,False
3082,2024-02-17,True,False
3083,2024-01-31,False,False
3084,2024-01-19,True,False
3085,2024-01-20,True,True
3086,2024-01-12,False,False
3087,2024-01-08,True,False
3088,2024-02-10,True,False
3089,2024-02-02,True,False
3090,2024-01-25,True,False
3091,2024-02-23,True,False
3092,2024-01-23,True,False
3093,2024-01-10,True,False
3094,2024-02-15,True,False
3095,2024-01-26,False,False
3096,2024-01-14,True,False
3097,2024-01-11,True,False
3098,2024-01-15,True,False
3099,2024-02-20,True,False
3100,2024-01-02,True,False
3101,2024-02-06,True,False
3102,2024-02-18,False,False
3103,2024-01-14,True,False
3104,2024-01-18,True,False
3105,2024-01-15,True,False
3106,2024-01-16,True,False
3107,2024-02-05,True,False
3108,2024-01-27,True,False
3109,2024-01-28,True,False
3110,2024-02-25,True,False
3111,2024-02-20,True,False
3112,2024-03-01,True,False
3113,2024-02-28,True,False
3114,2024-02-06,True,False
3115,2024-02-23,True,False
3116,2024-01-24,True,False
3117,2024-02-02,False,False
3118,2024-01-10,False,False
3119,2024-01-12,False,False
3120,2024-01-13,True,False
3121,2024-01-25,True,False
3122,2024-01-27,True,False
3123,2024-02-06,True,True
3124,2024-01-17,False,False
3125,2024-01-03,True,False
3126,2024-01-05,True,False
3127,2024-02-18,True,False
3128,2024-01-30,True,False
3129,2024-02-10,True,False
3130,2024-01-01,True,False
3131,2024-01-15,True,False
3132,2024-03-01,True,False
3133,2024-01-28,True,False
3134,2024-02-17,True,False
3135,2024-01-14,True,False
3136,2024-01-10,True,False
3137,2024-01-09,True,False
3138,2024-01-01,True,False
3139,2024-02-09,True,True
3140,2024-02-10,True,False
3141,2024-01-11,True,True
3142,2024-01-12,False,False
3143,2024-02-04,True,False
3144,2024-02-27,True,False
3145,2024-01-29,True,False
3146,2024-02-16,True,False
3147,2024-01-28,True,False
3148,2024-02-19,True,False
3149,2024-02-22,True,False
3150,2024-02-22,True,False
3151,2024-01-24,False,False
3152,2024-01-23,True,False
3153,2024-01-22,True,False
3154,2024-02-05,True,False
3155,2024-02-04,True,False
3156,2024-02-18,True,False
3157,2024-01-07,True,False
3158,2024-01-19,False,False
3159,2024-01-23,False,False
3160,2024-01-14,True,False
3161,2024-01-03,False,False
3162,2024-02-13,True,False
3163,2024-01-05,True,True
3164,2024-01-01,True,False
3165,2024-01-22,True,False
3166,2024-03-01,True,False
3167,2024-03-01,False,False
3168,2024-02-26,False,False
3169,2024-01-18,False,False
3170,2024-01-22,True,False
3171,2024-02-28,True,False
3172,2024-01-28,False,False
3173,2024-01-01,False,False
3174,2024-02-29,True,False
3175,2024-01-26,True,False
3176,2024-01-12,True,False
3177,2024-02-02,True,False
3178,2024-02-12,True,True
3179,2024-02-28,False,False
3180,2024-01-06,True,True
3181,2024-03-01,True,False
3182,2024-02-09,True,False
3183,2024-01-18,True,True
3184,2024-02-29,True,False
3185,2024-01-31,True,False
3186,2024-02-25,True,False
3187,2024-02-11,False,False
3188,2024-02-23,False,False
3189,2024-01-28,True,False
3190,2024-02-12,True,False
3191,2024-01-26,False,False
3192,2024-02-14,True,False
3193,2024-01-31,True,False
3194,2024-02-28,False,False
3195,2024-02-29,True,True
3196,2024-02-28,False,False
3197,2024-01-11,False,False
3198,2024-02-20,False,False
3199,2024-01-16,False,False
3200,2024-01-31,True,False
3201,2024-01-01,True,False
3202,2024-02-07,False,False
3203,2024-01-21,True,False
3204,2024-02-07,True,False
3205,2024-01-03,True,False
3206,2024-01-27,True,False
3207,2024-02-01,True,False
3208,2024-02-09,True,False
3209,2024-02-03,True,False
3210,2024-01-16,False,False
3211,2024-02-10,True,False
3212,2024-02-03,True,False
3213,2024-02-02,False,False
3214,2024-01-07,False,False
3215,2024-02-23,True,False
3216,2024-01-15,True,False
3217,2024-01-19,True,True
3218,2024-01-02,True,True
3219,2024-01-14,True,False
3220,2024-01-12,False,False
3221,2024-01-23,True,False
3222,2024-01-01,True,False
3223,2024-01-21,True,False
3224,2024-01-07,True,False
3225,2024-01-29,True,False
3226,2024-02-27,True,False
3227,2024-02-06,True,False
3228,2024-02-01,True,False
3229,2024-02-17,True,False
3230,2024-01-15,False,False
3231,2024-02-21,True,False
3232,2024-02-12,True,False
3233,2024-01-30,True,False
3234,2024-02-20,False,False
3235,2024-02-13,False,False
3236,2024-01-28,True,False
3237,2024-02-27,False,False
3238,2024-02-25,True,False
3239,2024-02-17,True,False
3240,2024-02-24,True,False
3241,2024-01-15,True,False
3242,2024-01-03,True,False
3243,2024-02-29,False,False
3244,2024-01-16,False,False
3245,2024-02-16,True,False
3246,2024-01-02,True,False
3247,2024-01-23,True,False
3248,2024-02-29,True,False
3249,2024-01-03,True,False
3250,2024-02-08,True,True
3251,2024-01-27,True,False
3252,2024-02-11,True,False
3253,2024-02-05,False,False
3254,2024-01-07,True,False
3255,2024-01-15,False,False
3256,2024-02-27,True,False
3257,2024-01-20,True,False
3258,2024-01-09,True,False
3259,2024-02-14,True,False
3260,2024-01-11,True,True
3261,2024-01-14,False,False
3262,2024-02-17,True,False
3263,2024-01-08,True,False
3264,2024-02-08,True,False
3265,2024-02-19,True,False
3266,2024-01-21,True,False
3267,2024-02-02,True,False
3268,2024-02-13,False,False
3269,2024-02-08,False,False
3270,2024-01-28,True,False
3271,2024-01-28,True,False
3272,2024-02-17,True,False
3273,2024-02-22,True,False
3274,2024-02-07,True,False
3275,2024-01-14,True,False
3276,2024-01-26,False,False
3277,2024-02-10,True,False
3278,2024-01-22,False,False
3279,2024-02-07,True,True
3280,2024-02-09,True,False
3281,2024-02-27,True,False
3282,2024-01-03,False,False
3283,2024-02-28,True,False
3284,2024-02-29,True,False
3285,2024-01-28,True,False
3286,2024-01-09,True,False
3287,2024-01-16,False,False
3288,2024-01-30,True,False
3289,2024-02-25,False,False
3290,2024-02-19,True,False
3291,2024-01-07,True,False
3292,2024-01-12,True,False
3293,2024-02-15,False,False
3294,2024-02-11,True,False
3295,2024-01-09,True,False
3296,2024-01-16,False,False
3297,2024-02-12,False,False
3298,2024-02-10,False,False
3299,2024-01-26,True,False
3300,2024-01-12,True,False
3301,2024-01-24,True,False
3302,2024-03-01,False,False
3303,2024-01-06,False,False
3304,2024-02-22,True,False
3305,2024-01-23,True,False
3306,2024-01-16,True,False
3307,2024-02-23,True,False
3308,2024-02-07,False,False
3309,2024-01-24,True,False
3310,2024-02-01,True,False
3311,2024-01-19,True,False
3312,2024-02-21,True,False
3313,2024-02-10,True,True
3314,2024-01-08,True,False
3315,2024-02-25,True,False
3316,2024-02-02,True,False
3317,2024-02-19,False,False
3318,2024-01-28,True,False
3319,2024-01-25,False,False
3320,2024-02-09,True,False
3321,2024-01-22,False,False
3322,2024-02-21,True,True
3323,2024-02-13,True,False
3324,2024-01-22,True,False
3325,2024-02-25,True,False
3326,2024-01-12,True,False
3327,2024-01-23,True,False
3328,2024-01-24,False,False
3329,2024-02-04,True,False
3330,2024-02-27,True,False
3331,2024-02-22,False,False
3332,2024-01-02,True,False
3333,2024-01-26,True,False
3334,2024-02-25,False,False
3335,2024-01-28,True,False
3336,2024-01-18,False,False
3337,2024-01-11,True,False
3338,2024-01-28,True,False
3339,2024-01-01,True,True
3340,2024-02-14,True,True
3341,2024-01-04,True,False
3342,2024-01-12,True,False
3343,2024-01-29,True,False
3344,2024-02-02,False,False
3345,2024-01-07,True,False
3346,2024-02-29,True,False
3347,2024-01-14,True,True
3348,2024-02-18,True,False
3349,2024-01-24,True,False
3350,2024-02-25,True,True
3351,2024-01-02,True,False
3352,2024-02-13,True,True
3353,2024-01-02,True,True
3354,2024-02-16,True,False
3355,2024-02-13,True,False
3356,2024-01-07,True,True
3357,2024-01-09,True,False
3358,2024-01-03,True,False
3359,2024-02-15,True,False
3360,2024-01-17,True,False
3361,2024-02-09,True,False
3362,2024-01-30,True,False
3363,2024-02-08,True,False
3364,2024-01-15,True,False
3365,2024-02-29,True,False
3366,2024-01-06,True,False
3367,2024-01-03,True,False
3368,2024-01-30,False,False
3369,2024-01-27,True,True
3370,2024-02-11,True,False
3371,2024-01-08,False,False
3372,2024-02-04,True,False
3373,2024-01-01,True,False
3374,2024-02-22,True,False
3375,2024-01-21,True,False
3376,2024-01-04,True,False
3377,2024-02-17,False,False
3378,2024-01-07,True,False
3379,2024-01-04,True,True
3380,2024-02-13,True,False
3381,2024-01-04,True,False
3382,2024-02-01,True,False
3383,2024-02-09,True,False
3384,2024-02-04,False,False
3385,2024-02-21,True,False
3386,2024-01-16,False,False
3387,2024-01-25,True,False
3388,2024-02-09,True,False
3389,2024-01-11,True,False
3390,2024-02-26,True,False
3391,2024-02-05,True,False
3392,2024-01-21,True,False
3393,2024-01-13,True,False
3394,2024-01-26,True,False
3395,2024-02-13,False,False
3396,2024-01-22,True,False
3397,2024-01-03,True,False
3398,2024-01-28,False,False
3399,2024-01-07,True,True
3400,2024-01-01,False,False
3401,2024-02-17,False,False
3402,2024-01-07,False,True
3403,2024-02-17,True,False
