user_id,payment_date,amount
3085,2024-03-08,10.0
3085,2024-04-07,10.0
3123,2024-02-22,10.0
3123,2024-03-23,10.0
3123,2024-04-22,10.0
3139,2024-02-17,10.0
3139,2024-03-18,10.0
3141,2024-01-26,10.0
3141,2024-02-25,10.0
3163,2024-01-12,10.0
3178,2024-02-15,10.0
3178,2024-03-16,10.0
3178,2024-04-15,10.0
3178,2024-05-15,10.0
3178,2024-06-14,10.0
3178,2024-07-14,10.0
3180,2024-01-17,10.0
3180,2024-02-16,10.0
3180,2024-03-17,10.0
3180,2024-04-16,10.0
3180,2024-05-16,10.0
3183,2024-01-29,10.0
3183,2024-02-28,10.0
3183,2024-03-29,10.0
3183,2024-04-28,10.0
3183,2024-05-28,10.0
3195,2024-03-16,10.0
3195,2024-04-15,10.0
3195,2024-05-15,10.0
3195,2024-06-14,10.0
3217,2024-01-29,10.0
3217,2024-02-28,10.0
3218,2024-01-05,10.0
3218,2024-02-04,10.0
3250,2024-02-12,10.0
3260,2024-01-17,10.0
3260,2024-02-16,10.0
3260,2024-03-17,10.0
3279,2024-02-20,10.0
3279,2024-03-21,10.0
3313,2024-02-20,10.0
3313,2024-03-21,10.0
3322,2024-02-23,10.0
3322,2024-03-24,10.0
3339,2024-01-17,10.0
3340,2024-02-25,10.0
3340,2024-03-26,10.0
3340,2024-04-25,10.0
3347,2024-01-25,10.0
3347,2024-02-24,10.0
3347,2024-03-25,10.0
3347,2024-04-24,10.0
3347,2024-05-24,10.0
3347,2024-06-23,10.0
3350,2024-03-03,10.0
3352,2024-02-27,10.0
3353,2024-01-07,10.0
3356,2024-01-20,10.0
3356,2024-02-19,10.0
3356,2024-03-20,10.0
3356,2024-04-19,10.0
3356,2024-05-19,10.0
3369,2024-02-10,10.0
3369,2024-03-11,10.0
3369,2024-04-10,10.0
3369,2024-05-10,10.0
3369,2024-06-09,10.0
3379,2024-01-18,10.0
3379,2024-02-17,10.0
3379,2024-03-18,10.0
3379,2024-04-17,10.0
3379,2024-05-17,10.0
3399,2024-01-17,10.0
3399,2024-02-16,10.0
3402,2024-01-22,10.0
3402,2024-02-21,10.0
3402,2024-03-22,10.0
3402,2024-04-21,10.0
3413,2024-01-30,10.0
3416,2024-01-16,10.0
3424,2024-01-20,10.0
3424,2024-02-19,10.0
3444,2024-01-21,10.0
3444,2024-02-20,10.0
3453,2024-02-10,10.0
3453,2024-03-11,10.0
3453,2024-04-10,10.0
3453,2024-05-10,10.0
3453,2024-06-09,10.0
3453,2024-07-09,10.0
3454,2024-01-17,10.0
3459,2024-01-13,10.0
3460,2024-03-01,10.0
3460,2024-03-31,10.0
3462,2024-02-16,10.0
3462,2024-03-17,10.0
3487,2024-03-01,10.0
3487,2024-03-31,10.0
3487,2024-04-30,10.0
3500,2024-01-11,10.0
3500,2024-02-10,10.0
3500,2024-03-11,10.0
3500,2024-04-10,10.0
3500,2024-05-10,10.0
3509,2024-01-24,10.0
3514,2024-02-13,10.0
3555,2024-02-06,10.0
3555,2024-03-07,10.0
3558,2024-02-29,10.0
3558,2024-03-30,10.0
3558,2024-04-29,10.0
3558,2024-05-29,10.0
3558,2024-06-28,10.0
3559,2024-02-24,10.0
3559,2024-03-25,10.0
3559,2024-04-24,10.0
3559,2024-05-24,10.0
3559,2024-06-23,10.0
3583,2024-01-31,10.0
3583,2024-03-01,10.0
3591,2024-01-12,10.0
3595,2024-01-24,10.0
3595,2024-02-23,10.0
3596,2024-02-13,10.0
3596,2024-03-14,10.0
3601,2024-02-19,10.0
3601,2024-03-20,10.0
3601,2024-04-19,10.0
3601,2024-05-19,10.0
3628,2024-03-03,10.0
3628,2024-04-02,10.0
3628,2024-05-02,10.0
3650,2024-02-03,10.0
3652,2024-02-26,10.0
3652,2024-03-27,10.0
3652,2024-04-26,10.0
3652,2024-05-26,10.0
3658,2024-02-11,10.0
3685,2024-01-24,10.0
3700,2024-02-19,10.0
3700,2024-03-20,10.0
3700,2024-04-19,10.0
3700,2024-05-19,10.0
3702,2024-02-10,10.0
3703,2024-02-22,10.0
3705,2024-01-28,10.0
3705,2024-02-27,10.0
3705,2024-03-28,10.0
3706,2024-02-09,10.0
3706,2024-03-10,10.0
3713,2024-01-06,10.0
3713,2024-02-05,10.0
3713,2024-03-06,10.0
3713,2024-04-05,10.0
3713,2024-05-05,10.0
3713,2024-06-04,10.0
3752,2024-01-23,10.0
3752,2024-02-22,10.0
3753,2024-01-18,10.0
3753,2024-02-17,10.0
3753,2024-03-18,10.0
3757,2024-03-01,10.0
3757,2024-03-31,10.0
3757,2024-04-30,10.0
3757,2024-05-30,10.0
3757,2024-06-29,10.0
3757,2024-07-29,10.0
3758,2024-02-16,10.0
3758,2024-03-17,10.0
3758,2024-04-16,10.0
3777,2024-01-29,10.0
3777,2024-02-28,10.0
3777,2024-03-29,10.0
3777,2024-04-28,10.0
3778,2024-01-18,10.0
3778,2024-02-17,10.0
3778,2024-03-18,10.0
3778,2024-04-17,10.0
3778,2024-05-17,10.0
3778,2024-06-16,10.0
3794,2024-02-29,10.0
3794,2024-03-30,10.0
3794,2024-04-29,10.0
3794,2024-05-29,10.0
3794,2024-06-28,10.0
3795,2024-03-12,10.0
3795,2024-04-11,10.0
3795,2024-05-11,10.0
3795,2024-06-10,10.0
3795,2024-07-10,10.0
3800,2024-02-05,10.0
3800,2024-03-06,10.0
3800,2024-04-05,10.0
3800,2024-05-05,10.0
3800,2024-06-04,10.0
3830,2024-01-31,10.0
3830,2024-03-01,10.0
3830,2024-03-31,10.0
3833,2024-02-01,10.0
3833,2024-03-02,10.0
3833,2024-04-01,10.0
3833,2024-05-01,10.0
3884,2024-02-22,10.0
3888,2024-03-10,10.0
3888,2024-04-09,10.0
3888,2024-05-09,10.0
3888,2024-06-08,10.0
3888,2024-07-08,10.0
3898,2024-01-28,10.0
3898,2024-02-27,10.0
3898,2024-03-28,10.0
3898,2024-04-27,10.0
3898,2024-05-27,10.0
3898,2024-06-26,10.0
3917,2024-02-26,10.0
3917,2024-03-27,10.0
3917,2024-04-26,10.0
3917,2024-05-26,10.0
3917,2024-06-25,10.0
3921,2024-03-08,10.0
3923,2024-03-03,10.0
3923,2024-04-02,10.0
3939,2024-01-11,10.0
3939,2024-02-10,10.0
3946,2024-01-19,10.0
3946,2024-02-18,10.0
3946,2024-03-19,10.0
3956,2024-03-14,10.0
3956,2024-04-13,10.0
3956,2024-05-13,10.0
3966,2024-01-21,10.0
3978,2024-02-08,10.0
3982,2024-02-08,10.0
3982,2024-03-09,10.0
3982,2024-04-08,10.0
3985,2024-03-07,10.0
3985,2024-04-06,10.0
3985,2024-05-06,10.0
3985,2024-06-05,10.0
3985,2024-07-05,10.0
3991,2024-03-08,10.0
3991,2024-04-07,10.0
3991,2024-05-07,10.0
3991,2024-06-06,10.0
3991,2024-07-06,10.0
3991,2024-08-05,10.0
4002,2024-02-13,10.0
4002,2024-03-14,10.0
4008,2024-03-01,10.0
4008,2024-03-31,10.0
4019,2024-01-12,10.0
4020,2024-02-19,10.0
4023,2024-03-01,10.0
4023,2024-03-31,10.0
4023,2024-04-30,10.0
4023,2024-05-30,10.0
4023,2024-06-29,10.0
4024,2024-02-25,10.0
4024,2024-03-26,10.0
4024,2024-04-25,10.0
4028,2024-02-18,10.0
4028,2024-03-19,10.0
4028,2024-04-18,10.0
4029,2024-01-29,10.0
4029,2024-02-28,10.0
4029,2024-03-29,10.0
4029,2024-04-28,10.0
4029,2024-05-28,10.0
4032,2024-02-23,10.0
4032,2024-03-24,10.0
4032,2024-04-23,10.0
4032,2024-05-23,10.0
4039,2024-02-01,10.0
4039,2024-03-02,10.0
4042,2024-02-05,10.0
4042,2024-03-06,10.0
4042,2024-04-05,10.0
4043,2024-02-25,10.0
4043,2024-03-26,10.0
4043,2024-04-25,10.0
4043,2024-05-25,10.0
4043,2024-06-24,10.0
4043,2024-07-24,10.0
4056,2024-02-09,10.0
4056,2024-03-10,10.0
4061,2024-03-09,10.0
4073,2024-02-18,10.0
4073,2024-03-19,10.0
4073,2024-04-18,10.0
4073,2024-05-18,10.0
4073,2024-06-17,10.0
4073,2024-07-17,10.0
4094,2024-02-26,10.0
4103,2024-01-24,10.0
4103,2024-02-23,10.0
4113,2024-02-17,10.0
4113,2024-03-18,10.0
4113,2024-04-17,10.0
4121,2024-01-06,10.0
4121,2024-02-05,10.0
4121,2024-03-06,10.0
4121,2024-04-05,10.0
4121,2024-05-05,10.0
4125,2024-02-29,10.0
4125,2024-03-30,10.0
4125,2024-04-29,10.0
4128,2024-01-15,10.0
4128,2024-02-14,10.0
4135,2024-01-30,10.0
4139,2024-03-04,10.0
4139,2024-04-03,10.0
4139,2024-05-03,10.0
4148,2024-01-18,10.0
4148,2024-02-17,10.0
4148,2024-03-18,10.0
4148,2024-04-17,10.0
4148,2024-05-17,10.0
4157,2024-02-26,10.0
4157,2024-03-27,10.0
4157,2024-04-26,10.0
4164,2024-01-06,10.0
4164,2024-02-05,10.0
4164,2024-03-06,10.0
4164,2024-04-05,10.0
4164,2024-05-05,10.0
4164,2024-06-04,10.0
4183,2024-01-25,10.0
4193,2024-02-26,10.0
4193,2024-03-27,10.0
4193,2024-04-26,10.0
4194,2024-01-16,10.0
4206,2024-02-22,10.0
4217,2024-01-16,10.0
4217,2024-02-15,10.0
4239,2024-03-06,10.0
4239,2024-04-05,10.0
4256,2024-02-10,10.0
4256,2024-03-11,10.0
4256,2024-04-10,10.0
4262,2024-02-18,10.0
4262,2024-03-19,10.0
4271,2024-01-22,10.0
4271,2024-02-21,10.0
4272,2024-01-29,10.0
4272,2024-02-28,10.0
4272,2024-03-29,10.0
4272,2024-04-28,10.0
4293,2024-02-08,10.0
4294,2024-02-09,10.0
4294,2024-03-10,10.0
4294,2024-04-09,10.0
4294,2024-05-09,10.0
4294,2024-06-08,10.0
4294,2024-07-08,10.0
4298,2024-01-05,10.0
4298,2024-02-04,10.0
4321,2024-01-22,10.0
4321,2024-02-21,10.0
4325,2024-01-20,10.0
4325,2024-02-19,10.0
4327,2024-02-27,10.0
4327,2024-03-28,10.0
4327,2024-04-27,10.0
4327,2024-05-27,10.0
4327,2024-06-26,10.0
4334,2024-01-23,10.0
4334,2024-02-22,10.0
4334,2024-03-23,10.0
4334,2024-04-22,10.0
4334,2024-05-22,10.0
4344,2024-01-16,10.0
4344,2024-02-15,10.0
4344,2024-03-16,10.0
4344,2024-04-15,10.0
4344,2024-05-15,10.0
4355,2024-03-04,10.0
4357,2024-02-23,10.0
4357,2024-03-24,10.0
4357,2024-04-23,10.0
4368,2024-01-24,10.0
4368,2024-02-23,10.0
4403,2024-01-16,10.0
4403,2024-02-15,10.0
4403,2024-03-16,10.0
4405,2024-01-15,10.0
4405,2024-02-14,10.0
4405,2024-03-15,10.0
4412,2024-01-17,10.0
4412,2024-02-16,10.0
4412,2024-03-17,10.0
4412,2024-04-16,10.0
4414,2024-02-03,10.0
4415,2024-03-03,10.0
4415,2024-04-02,10.0
4415,2024-05-02,10.0
4419,2024-01-17,10.0
4419,2024-02-16,10.0
4419,2024-03-17,10.0
4419,2024-04-16,10.0
4419,2024-05-16,10.0
4419,2024-06-15,10.0
4431,2024-02-09,10.0
4431,2024-03-10,10.0
4431,2024-04-09,10.0
4431,2024-05-09,10.0
4431,2024-06-08,10.0
4431,2024-07-08,10.0
4467,2024-02-18,10.0
4467,2024-03-19,10.0
4467,2024-04-18,10.0
4468,2024-02-13,10.0
4468,2024-03-14,10.0
4468,2024-04-13,10.0
4468,2024-05-13,10.0
4468,2024-06-12,10.0
4468,2024-07-12,10.0
4477,2024-02-03,10.0
4477,2024-03-04,10.0
4477,2024-04-03,10.0
4483,2024-02-01,10.0
4483,2024-03-02,10.0
4483,2024-04-01,10.0
4483,2024-05-01,10.0
4488,2024-02-28,10.0
4488,2024-03-29,10.0
4488,2024-04-28,10.0
4493,2024-02-17,10.0
4493,2024-03-18,10.0
4493,2024-04-17,10.0
4493,2024-05-17,10.0
4514,2024-02-09,10.0
4514,2024-03-10,10.0
4514,2024-04-09,10.0
4514,2024-05-09,10.0
4516,2024-02-19,10.0
4516,2024-03-20,10.0
4516,2024-04-19,10.0
4516,2024-05-19,10.0
4516,2024-06-18,10.0
4517,2024-02-28,10.0
4517,2024-03-29,10.0
4517,2024-04-28,10.0
4517,2024-05-28,10.0
4523,2024-01-24,10.0
4537,2024-01-28,10.0
4537,2024-02-27,10.0
4537,2024-03-28,10.0
4537,2024-04-27,10.0
4537,2024-05-27,10.0
4537,2024-06-26,10.0
4546,2024-01-14,10.0
4547,2024-02-06,10.0
4564,2024-02-06,10.0
4564,2024-03-07,10.0
4564,2024-04-06,10.0
4564,2024-05-06,10.0
4564,2024-06-05,10.0
4583,2024-02-15,10.0
4583,2024-03-16,10.0
4605,2024-01-22,10.0
4605,2024-02-21,10.0
4605,2024-03-22,10.0
4608,2024-02-18,10.0
4608,2024-03-19,10.0
4608,2024-04-18,10.0
4619,2024-01-31,10.0
4636,2024-02-21,10.0
4636,2024-03-22,10.0
4636,2024-04-21,10.0
4636,2024-05-21,10.0
4639,2024-03-05,10.0
4639,2024-04-04,10.0
4639,2024-05-04,10.0
4659,2024-01-11,10.0
4659,2024-02-10,10.0
4675,2024-02-24,10.0
4681,2024-01-15,10.0
4681,2024-02-14,10.0
4681,2024-03-15,10.0
4681,2024-04-14,10.0
4681,2024-05-14,10.0
4692,2024-02-09,10.0
4692,2024-03-10,10.0
4697,2024-01-14,10.0
4697,2024-02-13,10.0
4697,2024-03-14,10.0
4701,2024-02-24,10.0
4701,2024-03-25,10.0
4701,2024-04-24,10.0
4709,2024-02-17,10.0
4709,2024-03-18,10.0
4709,2024-04-17,10.0
4710,2024-02-23,10.0
4711,2024-01-11,10.0
4714,2024-02-02,10.0
4728,2024-01-30,10.0
4728,2024-02-29,10.0
4728,2024-03-30,10.0
4759,2024-02-17,10.0
4759,2024-03-18,10.0
4759,2024-04-17,10.0
4806,2024-01-17,10.0
4806,2024-02-16,10.0
4806,2024-03-17,10.0
4821,2024-02-20,10.0
4821,2024-03-21,10.0
4826,2024-02-18,10.0
4826,2024-03-19,10.0
4826,2024-04-18,10.0
4826,2024-05-18,10.0
4826,2024-06-17,10.0
4826,2024-07-17,10.0
4828,2024-02-08,10.0
4848,2024-01-29,10.0
4851,2024-02-05,10.0
4863,2024-02-10,10.0
4863,2024-03-11,10.0
4863,2024-04-10,10.0
4863,2024-05-10,10.0
4863,2024-06-09,10.0
4887,2024-01-26,10.0
4887,2024-02-25,10.0
4887,2024-03-26,10.0
4898,2024-02-18,10.0
4898,2024-03-19,10.0
4898,2024-04-18,10.0
4898,2024-05-18,10.0
4898,2024-06-17,10.0
4898,2024-07-17,10.0
4906,2024-02-17,10.0
4906,2024-03-18,10.0
4906,2024-04-17,10.0
4907,2024-03-10,10.0
4910,2024-03-11,10.0
4939,2024-02-21,10.0
4942,2024-01-13,10.0
4942,2024-02-12,10.0
4942,2024-03-13,10.0
4942,2024-04-12,10.0
4942,2024-05-12,10.0
4942,2024-06-11,10.0
4953,2024-02-26,10.0
4953,2024-03-27,10.0
4956,2024-01-19,10.0
4956,2024-02-18,10.0
4956,2024-03-19,10.0
4971,2024-03-08,10.0
4985,2024-01-26,10.0
4985,2024-02-25,10.0
4985,2024-03-26,10.0
4985,2024-04-25,10.0
4985,2024-05-25,10.0
5005,2024-01-25,10.0
5021,2024-02-21,10.0
5021,2024-03-22,10.0
5021,2024-04-21,10.0
5024,2024-01-28,10.0
5024,2024-02-27,10.0
5057,2024-02-23,10.0
5057,2024-03-24,10.0
5057,2024-04-23,10.0
5057,2024-05-23,10.0
5057,2024-06-22,10.0
5066,2024-02-22,10.0
5066,2024-03-23,10.0
5066,2024-04-22,10.0
5090,2024-03-10,10.0
5090,2024-04-09,10.0
5090,2024-05-09,10.0
5104,2024-02-17,10.0
5104,2024-03-18,10.0
5104,2024-04-17,10.0
5119,2024-01-18,10.0
5120,2024-01-13,10.0
5120,2024-02-12,10.0
5121,2024-03-22,10.0
5121,2024-04-21,10.0
5121,2024-05-21,10.0
5121,2024-06-20,10.0
5121,2024-07-20,10.0
5121,2024-08-19,10.0
5124,2024-02-15,10.0
5124,2024-03-16,10.0
5125,2024-02-26,10.0
5125,2024-03-27,10.0
5125,2024-04-26,10.0
5126,2024-03-08,10.0
5126,2024-04-07,10.0
5142,2024-02-20,10.0
5142,2024-03-21,10.0
5142,2024-04-20,10.0
5142,2024-05-20,10.0
5142,2024-06-19,10.0
5142,2024-07-19,10.0
5149,2024-01-05,10.0
5149,2024-02-04,10.0
5151,2024-01-13,10.0
5154,2024-01-24,10.0
5154,2024-02-23,10.0
5194,2024-01-22,10.0
5194,2024-02-21,10.0
5200,2024-02-13,10.0
5202,2024-02-22,10.0
5202,2024-03-23,10.0
5202,2024-04-22,10.0
5202,2024-05-22,10.0
5202,2024-06-21,10.0
5202,2024-07-21,10.0
5205,2024-02-13,10.0
5205,2024-03-14,10.0
5205,2024-04-13,10.0
5212,2024-03-12,10.0
5218,2024-01-22,10.0
5218,2024-02-21,10.0
5218,2024-03-22,10.0
5218,2024-04-21,10.0
5218,2024-05-21,10.0
5218,2024-06-20,10.0
5225,2024-03-03,10.0
5240,2024-02-19,10.0
5240,2024-03-20,10.0
5245,2024-01-24,10.0
5245,2024-02-23,10.0
5252,2024-02-26,10.0
5252,2024-03-27,10.0
5252,2024-04-26,10.0
5252,2024-05-26,10.0
5257,2024-02-29,10.0
5257,2024-03-30,10.0
5257,2024-04-29,10.0
5262,2024-02-05,10.0
5262,2024-03-06,10.0
5262,2024-04-05,10.0
5262,2024-05-05,10.0
5272,2024-03-05,10.0
5272,2024-04-04,10.0
5272,2024-05-04,10.0
5272,2024-06-03,10.0
5272,2024-07-03,10.0
5299,2024-02-22,10.0
5318,2024-02-12,10.0
5318,2024-03-13,10.0
5363,2024-01-16,10.0
5363,2024-02-15,10.0
5363,2024-03-16,10.0
5363,2024-04-15,10.0
5363,2024-05-15,10.0
5363,2024-06-14,10.0
5379,2024-01-19,10.0
5397,2024-02-08,10.0
5397,2024-03-09,10.0
5409,2024-01-16,10.0
5409,2024-02-15,10.0
5409,2024-03-16,10.0
5434,2024-02-21,10.0
5434,2024-03-22,10.0
5434,2024-04-21,10.0
5434,2024-05-21,10.0
5434,2024-06-20,10.0
5435,2024-03-07,10.0
5435,2024-04-06,10.0
5435,2024-05-06,10.0
5435,2024-06-05,10.0
5438,2024-02-17,10.0
5438,2024-03-18,10.0
5438,2024-04-17,10.0
5439,2024-02-18,10.0
5454,2024-02-23,10.0
5454,2024-03-24,10.0
5454,2024-04-23,10.0
5454,2024-05-23,10.0
5478,2024-02-28,10.0
5478,2024-03-29,10.0
5478,2024-04-28,10.0
5478,2024-05-28,10.0
5478,2024-06-27,10.0
5490,2024-01-31,10.0
5496,2024-02-01,10.0
5496,2024-03-02,10.0
5496,2024-04-01,10.0
5496,2024-05-01,10.0
5496,2024-05-31,10.0
5501,2024-02-09,10.0
5501,2024-03-10,10.0
5517,2024-02-28,10.0
5517,2024-03-29,10.0
5517,2024-04-28,10.0
5517,2024-05-28,10.0
5517,2024-06-27,10.0
5517,2024-07-27,10.0
5525,2024-01-15,10.0
5525,2024-02-14,10.0
5525,2024-03-15,10.0
5526,2024-02-12,10.0
5526,2024-03-13,10.0
5526,2024-04-12,10.0
5526,2024-05-12,10.0
5544,2024-02-26,10.0
5544,2024-03-27,10.0
5544,2024-04-26,10.0
5558,2024-01-11,10.0
5558,2024-02-10,10.0
5559,2024-03-04,10.0
5559,2024-04-03,10.0
5559,2024-05-03,10.0
5565,2024-02-22,10.0
5565,2024-03-23,10.0
5568,2024-02-08,10.0
5568,2024-03-09,10.0
5568,2024-04-08,10.0
5568,2024-05-08,10.0
5568,2024-06-07,10.0
5576,2024-01-20,10.0
5576,2024-02-19,10.0
5577,2024-01-24,10.0
5600,2024-01-14,10.0
5600,2024-02-13,10.0
5601,2024-03-02,10.0
5601,2024-04-01,10.0
5605,2024-01-24,10.0
5605,2024-02-23,10.0
5605,2024-03-24,10.0
5605,2024-04-23,10.0
5605,2024-05-23,10.0
5613,2024-02-13,10.0
5613,2024-03-14,10.0
5616,2024-02-04,10.0
5616,2024-03-05,10.0
5616,2024-04-04,10.0
5616,2024-05-04,10.0
5616,2024-06-03,10.0
5628,2024-01-23,10.0
5628,2024-02-22,10.0
5628,2024-03-23,10.0
5629,2024-01-20,10.0
5629,2024-02-19,10.0
5629,2024-03-20,10.0
5632,2024-01-31,10.0
5632,2024-03-01,10.0
5632,2024-03-31,10.0
5632,2024-04-30,10.0
5649,2024-01-22,10.0
5657,2024-01-21,10.0
5657,2024-02-20,10.0
5657,2024-03-21,10.0
5657,2024-04-20,10.0
5657,2024-05-20,10.0
5660,2024-02-11,10.0
5676,2024-01-28,10.0
5676,2024-02-27,10.0
5676,2024-03-28,10.0
5694,2024-03-05,10.0
5694,2024-04-04,10.0
5695,2024-02-13,10.0
5695,2024-03-14,10.0
5695,2024-04-13,10.0
5695,2024-05-13,10.0
5695,2024-06-12,10.0
5710,2024-02-03,10.0
5710,2024-03-04,10.0
5710,2024-04-03,10.0
5710,2024-05-03,10.0
5722,2024-02-12,10.0
5722,2024-03-13,10.0
5741,2024-02-13,10.0
5750,2024-02-22,10.0
5765,2024-02-09,10.0
5780,2024-02-01,10.0
5780,2024-03-02,10.0
5780,2024-04-01,10.0
5780,2024-05-01,10.0
5780,2024-05-31,10.0
5780,2024-06-30,10.0
5784,2024-02-11,10.0
5784,2024-03-12,10.0
5784,2024-04-11,10.0
5792,2024-01-17,10.0
5813,2024-02-18,10.0
5813,2024-03-19,10.0
5834,2024-02-18,10.0
5834,2024-03-19,10.0
5868,2024-02-24,10.0
5868,2024-03-25,10.0
5868,2024-04-24,10.0
5873,2024-03-09,10.0
5873,2024-04-08,10.0
5873,2024-05-08,10.0
5873,2024-06-07,10.0
5878,2024-01-24,10.0
5878,2024-02-23,10.0
5878,2024-03-24,10.0
5878,2024-04-23,10.0
5878,2024-05-23,10.0
5878,2024-06-22,10.0
5880,2024-02-11,10.0
5880,2024-03-12,10.0
5883,2024-02-03,10.0
5883,2024-03-04,10.0
5883,2024-04-03,10.0
5897,2024-02-03,10.0
5897,2024-03-04,10.0
5897,2024-04-03,10.0
5930,2024-02-07,10.0
5931,2024-02-08,10.0
5931,2024-03-09,10.0
5931,2024-04-08,10.0
5933,2024-02-23,10.0
5933,2024-03-24,10.0
5933,2024-04-23,10.0
5933,2024-05-23,10.0
5933,2024-06-22,10.0
5964,2024-02-14,10.0
5964,2024-03-15,10.0
5964,2024-04-14,10.0
5983,2024-02-15,10.0
5986,2024-03-05,10.0
5986,2024-04-04,10.0
5986,2024-05-04,10.0
5989,2024-03-02,10.0
5989,2024-04-01,10.0
5990,2024-01-27,10.0
5990,2024-02-26,10.0
5990,2024-03-27,10.0
5990,2024-04-26,10.0
5993,2024-02-19,10.0
5993,2024-03-20,10.0
5993,2024-04-19,10.0
5993,2024-05-19,10.0
5993,2024-06-18,10.0
5993,2024-07-18,10.0
6005,2024-01-14,10.0
6005,2024-02-13,10.0
6005,2024-03-14,10.0
6005,2024-04-13,10.0
6005,2024-05-13,10.0
6045,2024-02-26,10.0
6045,2024-03-27,10.0
6045,2024-04-26,10.0
6046,2024-03-12,10.0
6046,2024-04-11,10.0
6046,2024-05-11,10.0
6046,2024-06-10,10.0
6046,2024-07-10,10.0
6071,2024-03-16,10.0
6095,2024-01-07,10.0
6095,2024-02-06,10.0
6095,2024-03-07,10.0
6095,2024-04-06,10.0
6102,2024-02-01,10.0
6102,2024-03-02,10.0
6118,2024-02-18,10.0
6118,2024-03-19,10.0
6118,2024-04-18,10.0
6118,2024-05-18,10.0
6118,2024-06-17,10.0
6125,2024-01-15,10.0
6131,2024-02-05,10.0
6131,2024-03-06,10.0
6150,2024-02-15,10.0
6150,2024-03-16,10.0
6150,2024-04-15,10.0
6158,2024-01-22,10.0
6158,2024-02-21,10.0
6158,2024-03-22,10.0
6158,2024-04-21,10.0
6168,2024-02-17,10.0
6168,2024-03-18,10.0
6168,2024-04-17,10.0
6168,2024-05-17,10.0
6168,2024-06-16,10.0
6178,2024-02-25,10.0
6178,2024-03-26,10.0
6223,2024-03-01,10.0
6223,2024-03-31,10.0
6223,2024-04-30,10.0
6223,2024-05-30,10.0
6223,2024-06-29,10.0
6247,2024-01-20,10.0
6247,2024-02-19,10.0
6247,2024-03-20,10.0
6250,2024-02-09,10.0
6251,2024-03-04,10.0
6251,2024-04-03,10.0
6251,2024-05-03,10.0
6254,2024-01-05,10.0
6254,2024-02-04,10.0
6254,2024-03-05,10.0
6254,2024-04-04,10.0
6254,2024-05-04,10.0
6299,2024-01-18,10.0
6299,2024-02-17,10.0
6328,2024-03-09,10.0
6330,2024-03-11,10.0
6330,2024-04-10,10.0
6330,2024-05-10,10.0
6332,2024-01-27,10.0
6332,2024-02-26,10.0
6332,2024-03-27,10.0
6332,2024-04-26,10.0
6332,2024-05-26,10.0
6339,2024-01-28,10.0
6339,2024-02-27,10.0
6339,2024-03-28,10.0
6339,2024-04-27,10.0
6339,2024-05-27,10.0
6340,2024-03-04,10.0
6340,2024-04-03,10.0
6340,2024-05-03,10.0
6340,2024-06-02,10.0
6340,2024-07-02,10.0
6340,2024-08-01,10.0
6352,2024-01-19,10.0
6352,2024-02-18,10.0
6352,2024-03-19,10.0
6352,2024-04-18,10.0
6357,2024-01-20,10.0
6357,2024-02-19,10.0
6357,2024-03-20,10.0
6357,2024-04-19,10.0
6357,2024-05-19,10.0
6357,2024-06-18,10.0
6368,2024-02-13,10.0
6368,2024-03-14,10.0
6368,2024-04-13,10.0
6368,2024-05-13,10.0
6372,2024-03-04,10.0
6372,2024-04-03,10.0
6372,2024-05-03,10.0
6389,2024-01-20,10.0
6389,2024-02-19,10.0
6389,2024-03-20,10.0
6391,2024-02-25,10.0
6391,2024-03-26,10.0
6391,2024-04-25,10.0
6391,2024-05-25,10.0
6402,2024-02-02,10.0
6407,2024-02-12,10.0
6407,2024-03-13,10.0
6407,2024-04-12,10.0
6407,2024-05-12,10.0
6407,2024-06-11,10.0
6418,2024-03-12,10.0
6418,2024-04-11,10.0
6418,2024-05-11,10.0
6418,2024-06-10,10.0
6418,2024-07-10,10.0
6418,2024-08-09,10.0
6419,2024-03-08,10.0
6419,2024-04-07,10.0
6419,2024-05-07,10.0
6419,2024-06-06,10.0
6419,2024-07-06,10.0
6427,2024-01-10,10.0
6427,2024-02-09,10.0
6427,2024-03-10,10.0
6454,2024-01-31,10.0
6454,2024-03-01,10.0
6455,2024-01-30,10.0
6455,2024-02-29,10.0
6455,2024-03-30,10.0
6455,2024-04-29,10.0
6456,2024-03-08,10.0
6456,2024-04-07,10.0
6456,2024-05-07,10.0
6456,2024-06-06,10.0
6459,2024-01-27,10.0
6459,2024-02-26,10.0
6459,2024-03-27,10.0
6463,2024-02-18,10.0
6471,2024-01-26,10.0
6479,2024-01-18,10.0
6479,2024-02-17,10.0
6479,2024-03-18,10.0
6487,2024-01-16,10.0
6487,2024-02-15,10.0
6487,2024-03-16,10.0
6487,2024-04-15,10.0
6487,2024-05-15,10.0
6487,2024-06-14,10.0
6500,2024-02-16,10.0
6508,2024-02-29,10.0
6508,2024-03-30,10.0
6508,2024-04-29,10.0
6531,2024-03-04,10.0
6531,2024-04-03,10.0
6545,2024-02-26,10.0
6545,2024-03-27,10.0
6545,2024-04-26,10.0
6545,2024-05-26,10.0
6545,2024-06-25,10.0
6554,2024-02-26,10.0
6554,2024-03-27,10.0
6563,2024-01-23,10.0
6563,2024-02-22,10.0
6563,2024-03-23,10.0
6565,2024-02-10,10.0
6574,2024-02-15,10.0
6577,2024-02-03,10.0
6577,2024-03-04,10.0
